Date,Narration,Chq./Ref.No.,Value Dt,Withdrawal Amt.,Deposit Amt.,Closing Balance
12/09/2025,UPI-MR SIDDHARTH CHHABR-Q559496785@YBL-390136620128 YESB0YBLUPI-684522060714-PAYMENT FROM PH ONE,7818252256032983,12/09/2025,15128.72,,-923639.67
12/09/2025,UPI-VIJAY SHREE TRADERS-SURENDRAGOYAL31@ OKSBI-BKID0008860-784663849210-PAYMENT F ROM PHONE,5924355945121268,12/09/2025,12666.67,,-936306.34
12/09/2025,UPI-JABIR HUSAIN TAI-9418016427@YBL-SBIN 95347-409707897154-PAYMENT FROM PHONE,3367448564497769,12/09/2025,13242.58,,-949548.92
13/09/2025,UPI-CHAAPS N CURRIES-Q810943636@YBL-YESB 0YBLUPI-291324985610-PAYMENT FROM PHONE,1971957866492938,13/09/2025,263.69,,-949812.61
13/09/2025,UPI-ZEPTO MARKETPLACE PR-ZEPTOMARKETPLAC 792471.RZP@RXAXIS-UTIB0000RZP-134308963135 79-PAYMENT FROM PHONE,7453823680472519,13/09/2025,356.07,,-950168.68
13/09/2025,UPI-AIRTEL RECHARGE-AIRTELPREDIRECT1@YBL -YESB0YBLUPI-239733336166-PAYMENT FROM P HONE,5861586872811809,13/09/2025,59.01,,-950227.69
14/09/2025,UPI-RACHANA RAWAT-849198577R@AXL-FINO00 50001-226839019118-PAYMENT FROM PHONE,3491733496713510,14/09/2025,,35311.31,-914916.38
14/09/2025,UPI-DEVKARAN MEENA-8392743708@YBL-FINO00 93657-483277974043-PAYMENT FROM PHONE,5815285989694352,14/09/2025,,36320.73,-878595.65
14/09/2025,UPI-GHANSHYAM GURJAR-GHANSHYAMG283@AXL 1645105-792655607356-PAYMENT FROM PH ONE,9823098909304641,14/09/2025,,18957.4,-859638.25
14/09/2025,UPI-BLINKIT-BLINKIT.PAYU@HDFCBANK-HDFC0M ERUPI-763205027877-UPIINTENT,1340292504497775,14/09/2025,88.16,,-859726.41
14/09/2025,UPI-UBER-8158066788@HDFCBANK HDFC0MERUPI-253422928734-RIDE PAYMENT,2626118900338830,14/09/2025,292.83,,-860019.24
14/09/2025,UPI-MSBEAUX FASHION-IBKPOS.EP80112@ICIC I-ICIC0000004-403270955364-PAYMENT FROM PHONE,5965196907532644,14/09/2025,6912.15,,-866931.39
15/09/2025,UPI-BPCL UFILL 8-PAYTMQR80699677@PAYTM-YE SB0PTMUPI-696575587104-PAYMENT FROM PHON E,3461209428924524,15/09/2025,1725.45,,-868656.84
15/09/2025,ACH/JIO/RECHARGE/4G PLAN,6279970324535057,15/09/2025,266.91,,-868923.75
15/09/2025,UPI-VIJAY SHREE TRADERS-SURENDRAGOYAL46@ OKSBI-BKID0008860-494933836657-PAYMENT F ROM PHONE,4674779286720161,15/09/2025,35977.94,,-904901.69
16/09/2025,UPI-BLINKIT-BLINKIT.PAYU@HDFCBANK-HDFC0M ERUPI-458217357265-UPIINTENT,2043193693960960,16/09/2025,458.53,,-905360.22
16/09/2025,UPI-OLA CABS-9550038404@PTYBL YESB0PTMUPI-997399372231-AUTO PAYMENT,6772285283624143,16/09/2025,1531.8,,-906892.02
17/09/2025,UPI-ZEPTO MARKETPLACE PR-ZEPTOMARKETPLAC 673057.RZP@RXAXIS-UTIB0000RZP-446036335615 94-PAYMENT FROM PHONE,4768957826531817,17/09/2025,795.49,,-907687.51
17/09/2025,UPI-RAKSHA NYATI-Q935223989@YBL-YESB0YBL UPI-229771204674-PAYMENT FROM PHONE,1050009262364448,17/09/2025,520.38,,-908207.89
17/09/2025,UPI-ETISHA MITTAL-9797587877-5@AXL-UBIN0 975126-150071312492-PAYMENT FROM PHONE,7084976840234264,17/09/2025,42361.25,,-950569.14
17/09/2025,UPI-KALA KUNJ KOTA-VYAPAR.835646011709@H DFCBANK-HDFC0MERUPI-447562678336-PAYMENT FROM PHONE,9329668720705966,17/09/2025,44203.81,,-994772.95
18/09/2025,UPI-RACHANA RAWAT-977504938R@AXL-FINO00 10001-243824656584-PAYMENT FROM PHONE,8655857081825142,18/09/2025,,20746.98,-974025.97
18/09/2025,UPI-TAKEUFORWARD-TAKEUFORWARD525893.RZP@ RXAIRTEL-AIRP0000011-620637957586-PAYMEN TTOTAKEUFORW,6229019162252198,18/09/2025,2900.9,,-976926.87
18/09/2025,UPI-VIJAY SHREE TRADERS-SURENDRAGOYAL68@ OKSBI-BKID0008860-537198859251-PAYMENT F ROM PHONE,2435304624504122,18/09/2025,12623.61,,-989550.48
19/09/2025,UPI-BPCL UFILL 5-PAYTMQR26582137@PAYTM-YE SB0PTMUPI-844165511770-PAYMENT FROM PHON E,6397506097774394,19/09/2025,896.85,,-990447.33
19/09/2025,UPI-TAKEUFORWARD-TAKEUFORWARD374001.RZP@ RXAIRTEL-AIRP0000011-532786136679-PAYMEN TTOTAKEUFORW,8791262528768099,19/09/2025,233.03,,-990680.36
20/09/2025,UPI-MAHESH KUMAR MALI-7657974169@YBL-SBI N0030057-502435347773-PAYMENT FROM PHONE,4389177216305697,20/09/2025,,44233.14,-946447.22
20/09/2025,UPI-BLINKIT-BLINKIT.PAYU@HDFCBANK-HDFC0M ERUPI-704793045556-UPIINTENT,5919940143409515,20/09/2025,735.57,,-947182.79
20/09/2025,UPI-JABIR HUSAIN TAI-7843741308@YBL-SBIN 56292-829096967417-PAYMENT FROM PHONE,3331685902571488,20/09/2025,8153.92,,-955336.71
21/09/2025,UPI-RACHANA RAWAT-345218088R@AXL-FINO00 50001-856578507312-PAYMENT FROM PHONE,8706067676135528,21/09/2025,,33436.99,-921899.72
21/09/2025,UPI-JAIN GENERAL AND STA-Q514076868@YBL- YESB0YBLUPI-586442493761-PAYMENT FROM PH ONE,5014481288964034,21/09/2025,1660.48,,-923560.2
21/09/2025,UPI-M S SUPREME TRANSPOR-SUPREMETRANSPOR T921-4@OKICICI-ICIC7207218-220403127493- PAYMENT FROM PHONE,2794170155052395,21/09/2025,484.15,,-924044.35
21/09/2025,UPI-MEESHO TECHNOLOGIES -MEESHOONLINEPG@ AXL-UTIB0AXLUPI-493710116460-UPI INTENT,1942242475222771,21/09/2025,4763.75,,-928808.1
21/09/2025,UPI-AVIRAL MITTAL-AVIRAL.23@YBL-SBIN003 0057-947335928012-PAYMENT FROM PHONE,8539618419191005,21/09/2025,21767.89,,-950575.99
21/09/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S62702@PT Y-YESB0MCHUPI-642984241669-PAYMENT FROM PHONE,4907018734979707,21/09/2025,12739.41,,-963315.4
22/09/2025,UPI-BLINKIT-PAYTM-BLINKIT@PTYBL-YESB0PTM UPI-792190740550-BLINKIT PAYMENT,6255167998750627,22/09/2025,815.67,,-964131.07
24/09/2025,UPI-NETFLIX COM-NETFLIXUPI.PAYU@HDFCBANK -HDFC0MERUPI-645879713081-MONTHLY AUTOPA Y. C,3782388394718514,24/09/2025,129.98,,-964261.05
24/09/2025,UPI-BPCL UFILL 8-PAYTMQR11283525@PAYTM-YE SB0PTMUPI-349640194420-PAYMENT FROM PHON E,3855783283941063,24/09/2025,616.36,,-964877.41
24/09/2025,UPI-JABIR HUSAIN TAI-8059482050@YBL-SBIN 92282-657115130948-PAYMENT FROM PHONE,4401891766689716,24/09/2025,21467.79,,-986345.2
25/09/2025,UPI-BLINKIT-BLINKIT.PAYU@HDFCBANK-HDFC0M ERUPI-162573249510-UPIINTENT,6111178222926840,25/09/2025,799.43,,-987144.63
25/09/2025,UPI-NETFLIX COM-NETFLIXUPI.PAYU@HDFCBANK -HDFC0MERUPI-612674962870-MONTHLY AUTOPA Y. C,1155687805742118,25/09/2025,556.32,,-987700.95
25/09/2025,UPI-BPCL UFILL 6-PAYTMQR84064650@PAYTM-YE SB0PTMUPI-148784205951-PAYMENT FROM PHON E,9790385070460939,25/09/2025,481.42,,-988182.37
26/09/2025,UPI-ZOMATO LIMITED-ZOMATOFD.PAYU@HDFCBANK K-HDFC0MERUPI-957186936905-UPIINTENT,5658554256965857,26/09/2025,104.53,,-988286.9
26/09/2025,UPI-AIRTEL RECHARGE-AIRTELPREDIRECT1@AXL -UTIB0AXLUPI-119856073726-PAYMENT FROM P HONE,8177102044340874,26/09/2025,412.79,,-988699.69
26/09/2025,UPI-KALA KUNJ KOTA-VYAPAR.314035132303@H DFCBANK-HDFC0MERUPI-601186083755-PAYMENT FROM PHONE,9576217858261343,26/09/2025,17356.3,,-1006055.99
27/09/2025,UPI-RAKESH KUMAR SIOTA-SURESHSINGH11-1@O KHDFCBANK-HDFC2572396-848173211552-PAYME NT FROM PHONE,1524019209388113,27/09/2025,23067.08,,-1029123.07
28/09/2025,UPI-JAIN DAIRY COLDRINKS-Q914346805@YBL- YESB0YBLUPI-476016045226-PAYMENT FROM PH ONE,2382016133381785,28/09/2025,426.08,,-1029549.15
28/09/2025,UPI-APOLLO PHARMACIES LI-SBIPMOPAD.02PYM 155121539923-PAYMENT FROM PHONE,4480519895513332,28/09/2025,1868.68,,-1031417.83
28/09/2025,UPI-MAHESH KUMAR MALI-7790601463@YBL-SBI N0030057-196881331715-PAYMENT FROM PHONE,3518564146485211,28/09/2025,36026.04,,-1067443.87
01/10/2025,NEFT/INFOSYS LIMITED/MONTHLY SALARY,2118816188579145,01/10/2025,,82579,-984864.87
01/10/2025,UPI-VIJAY JUICE POINT-PAYTM.S25860@PTY- YESB0MCHUPI-335024086835-PAYMENT FROM PH ONE,4063766390685122,01/10/2025,117.37,,-984982.24
01/10/2025,UPI-LOCAL DHABA-PAYTMQR4132114@PTYS YESB0PTMUPI-843432012035-PAYMENT FROM PHONE,8036343433225822,01/10/2025,777.31,,-985759.55
01/10/2025,UPI-KWATRA-IBKPOS.EP543455@ICICI-ICIC000 4630-215392791929-PAYMENT FROM PHONE,6312974197373435,01/10/2025,23891.91,,-1009651.46
01/10/2025,UPI-RAKESH KUMAR BANJARA-KAMLESHPAT32-3@O KHDFCBANK-HDFC4738387-787528737347-PAYME NT FROM PHONE,1635275621870456,01/10/2025,13142.35,,-1022793.81
02/10/2025,UPI-MEESHO TECHNOLOGIES -MEESHOONLINEPG@ AXL-UTIB0AXLUPI-175634566430-UPI INTENT,2450721701231179,02/10/2025,4504.24,,-1027298.05
03/10/2025,UPI-VINOD-VINODBAGADA7@AXL-SBIN0030057-2 369053074827-PAYMENT FROM PHONE,6341457849972436,03/10/2025,,20447.58,-1006850.47
03/10/2025,UPI-MR PANKAJ BHAT-9065177810-1@YBL-CBI N6259884-764831258238-PAYMENT FROM PHONE,7648558127574255,03/10/2025,,30519.7,-976330.77
03/10/2025,UPI-ZEPTO MARKETPLACE PR-ZEPTO.PAYU@AXIS BANK-UTIB0000100-905474829283-PAYMENT FR OM PHONE,3252945400543197,03/10/2025,1535.93,,-977866.7
03/10/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S25919@PT Y-YESB0MCHUPI-338530524429-PAYMENT FROM PHONE,1861818019577269,03/10/2025,28949.97,,-1006816.67
04/10/2025,UPI-DHOLPUR GAJAK AND BA-PAYTMQR5140374@P TYS-YESB0PTMUPI-391779700472-PAYMENT FRO M PHONE,5491112527495755,04/10/2025,419.55,,-1007236.22
05/10/2025,UPI-GHANSHYAM GURJAR-GHANSHYAMG413@AXL 4845250-116576484049-PAYMENT FROM PH ONE,3008890618028413,05/10/2025,,9127.53,-998108.69
05/10/2025,UPI-ZOMATO LIMITED-ZOMATOFD.PAYU@HDFCBANK K-HDFC0MERUPI-345468861804-UPIINTENT,8673577033480059,05/10/2025,301.62,,-998410.31
05/10/2025,UPI-FLIPKART PAYMENTS-PAYTM-87168016@PTY BL-YESB0PTMUPI-683885870927-EXPRESS,7513733755549033,05/10/2025,3047.4,,-1001457.71
06/10/2025,UPI-VINOD-VINODBAGADA2@AXL-SBIN0030057-9 876732237145-PAYMENT FROM PHONE,5444898656403824,06/10/2025,,23083.05,-978374.66
06/10/2025,UPI-RADESHYAM CHAUDHARY-DIMPALCHOUDHARY 8326@AXL-SBIN0030057-264124476663-PAYMENT T FROM PHONE,9176728449028388,06/10/2025,,3629.4,-974745.26
06/10/2025,UPI-DELHI WATCH ELECTR-GPAY-3453105305 53@OKBIZAXIS-UTIB0000553-906383384810-PAY MENT FROM PHONE,4792782454916593,06/10/2025,6982.03,,-981727.29
06/10/2025,UPI-KWATRA-IBKPOS.EP674094@ICICI-ICIC000 3679-767648153444-PAYMENT FROM PHONE,3864051429657907,06/10/2025,29058.25,,-1010785.54
07/10/2025,UPI-JABIR HUSAIN TAI-7547552599@YBL-SBIN 16109-773549706120-PAYMENT FROM PHONE,9299155261737567,07/10/2025,20513.94,,-1031299.48
08/10/2025,UPI-MR PANKAJ BHAT-9919170298-1@YBL-CBI N3976623-237281857600-PAYMENT FROM PHONE,2184577363985984,08/10/2025,,19038.76,-1012260.72
08/10/2025,UPI-RADESHYAM CHAUDHARY-DIMPALCHOUDHARY 9691@AXL-SBIN0030057-937886564737-PAYMENT T FROM PHONE,8500674727187855,08/10/2025,,16253.92,-996006.8
08/10/2025,UPI-MAHESH KUMAR MALI-8470706953@YBL-SBI N0030057-628518757438-PAYMENT FROM PHONE,1926358484084290,08/10/2025,,11444.8,-984562.0
08/10/2025,UPI-AVIRAL MITTAL-AVIRAL.23@YBL-SBIN003 0057-222567762141-PAYMENT FROM PHONE,9027811529322616,08/10/2025,27772.86,,-1012334.86
09/10/2025,UPI-BLINKIT-PAYTM-BLINKIT@PTYBL-YESB0PTM UPI-146275625038-BLINKIT PAYMENT,8066178328891048,09/10/2025,2842.64,,-1015177.5
09/10/2025,UPI-FLIPKART PAYMENTS-PAYTM-86795549@PTY BL-YESB0PTMUPI-746420292735-PAYMENT FROM PHONE,6125203219489530,09/10/2025,741.81,,-1015919.31
09/10/2025,UPI-MSBHUMI JUNCTION NX-EAZYPAY.ZKIAW36C 6SND4LR@ICICI-ICIC0DC0099-886782062615-P AYMENT FROM PHONE,8805833088333515,09/10/2025,169.18,,-1016088.49
09/10/2025,UPI-SHREERAM STATIONERY -Q73793690@YBL-B KID2784776-554656510519-PAYMENT FROM PHO NE,6752510799587371,09/10/2025,4771.54,,-1020860.03
09/10/2025,UPI-JABIR HUSAIN TAI-7217514899@YBL-SBIN 36819-122576425033-PAYMENT FROM PHONE,7916640401312795,09/10/2025,31210.25,,-1052070.28
10/10/2025,UPI-OLA CABS-9333316440@PTYBL YESB0PTMUPI-781216590123-AUTO PAYMENT,2204295571801790,10/10/2025,1917.08,,-1053987.36
10/10/2025,ACH/HDFC MF/SIP/EQUITY FUND,8107780701060592,10/10/2025,2617.67,,-1056605.03
11/10/2025,UPI-BLINKIT-BLINKIT.PAYU@HDFCBANK-HDFC0M ERUPI-348301513941-UPIINTENT,2244055515859839,11/10/2025,505.69,,-1057110.72
11/10/2025,UPI-IRCTC RAIL APP-IRCTCPGONLINE@AXL-UTI B0AXLUPI-954640913841-PAYMENT FOR 100006,3842878126409219,11/10/2025,1242.2,,-1058352.92
11/10/2025,UPI-TAKEUFORWARD-TAKEUFORWARD387827.RZP@ RXAIRTEL-AIRP0000011-879437623152-PAYMEN TTOTAKEUFORW,8325707437639062,11/10/2025,5790.5,,-1064143.42
11/10/2025,UPI-ETISHA MITTAL-7283755831-5@AXL-UBIN0 832433-776162305400-PAYMENT FROM PHONE,7990110283941977,11/10/2025,1255.42,,-1065398.84
12/10/2025,UPI-SAYUSH MITTAL-SAYUSHMITTAL42@OKHDFCB ANK-HDFC0005830-131898473009-UPI,7732290450527752,12/10/2025,,20522.21,-1044876.63
12/10/2025,UPI-OLA CABS-8190640453@PTYBL YESB0PTMUPI-602355871029-AUTO PAYMENT,2764706326952503,12/10/2025,1974.36,,-1046850.99
13/10/2025,UPI-MR PANKAJ BHAT-7173353283-5@YBL-CBI N5316662-395663417862-PAYMENT FROM PHONE,5375632107972916,13/10/2025,,25648.56,-1021202.43
13/10/2025,UPI-MR PANKAJ BHAT-8421484676-4@YBL-CBI N1724274-605767432191-PAYMENT FROM PHONE,7466529584733710,13/10/2025,,8691.75,-1012510.68
13/10/2025,UPI-VIJAY JUICE POINT-PAYTM.S45324@PTY- YESB0MCHUPI-422537181821-PAYMENT FROM PH ONE,4991068436786716,13/10/2025,720.95,,-1013231.63
13/10/2025,UPI-VIJAY JUICE POINT-PAYTM.S60447@PTY- YESB0MCHUPI-546503974446-PAYMENT FROM PH ONE,2538609911878541,13/10/2025,252.18,,-1013483.81
13/10/2025,UPI-DHOLPUR GAJAK AND BA-PAYTMQR8453773@P TYS-YESB0PTMUPI-350955063939-PAYMENT FRO M PHONE,6901771343663485,13/10/2025,381.78,,-1013865.59
13/10/2025,UPI-OLA CABS-7304444842@PTYBL YESB0PTMUPI-283572286710-AUTO PAYMENT,1976126909037275,13/10/2025,169.64,,-1014035.23
13/10/2025,ACH/JIO/RECHARGE/4G PLAN,3977139144502535,13/10/2025,292.36,,-1014327.59
13/10/2025,ACH/HDFC MF/SIP/EQUITY FUND,9032590756518258,13/10/2025,3304.46,,-1017632.05
14/10/2025,UPI-MAHESH KUMAR MALI-8390587768@YBL-SBI N0030057-577817335106-PAYMENT FROM PHONE,1124778213517357,14/10/2025,,23023.58,-994608.47
14/10/2025,UPI-SWIGGY-9906543044@HDFCBANK-HDFC0MERUP I-629541416899-SWIGGY FOOD,3326150575530322,14/10/2025,554.64,,-995163.11
14/10/2025,UPI-FLIPKART PAYMENTS-PAYTM-84327143@PTY BL-YESB0PTMUPI-755970626424-EXPRESS,1843865843261222,14/10/2025,846.12,,-996009.23
14/10/2025,NACH/BAJAJ FINANCE/EMI DEBIT,3485561714960797,14/10/2025,19713.64,,-1015722.87
15/10/2025,UPI-SWIGGY-8119642012@HDFCBANK-HDFC0MERUP I-477064698057-SWIGGY FOOD,5781033587974992,15/10/2025,552.58,,-1016275.45
15/10/2025,UPI-KALA KUNJ KOTA-VYAPAR.283308124045@H DFCBANK-HDFC0MERUPI-314786207984-PAYMENT FROM PHONE,8451540028222264,15/10/2025,6874.8,,-1023150.25
15/10/2025,UPI-KALA KUNJ KOTA-VYAPAR.693806170463@H DFCBANK-HDFC0MERUPI-506449770218-PAYMENT FROM PHONE,7226017948343137,15/10/2025,11958.58,,-1035108.83
15/10/2025,UPI-MAHESH KUMAR MALI-9169799271@YBL-SBI N0030057-444995597016-PAYMENT FROM PHONE,2338103242915873,15/10/2025,38954.78,,-1074063.61
16/10/2025,UPI-SAYUSH MITTAL-SAYUSHMITTAL73@OKHDFCB ANK-HDFC0005830-438398313187-UPI,4962856495415664,16/10/2025,,35969.86,-1038093.75
16/10/2025,UPI-BLINKIT-PAYTM-BLINKIT@PTYBL-YESB0PTM UPI-521360033839-BLINKIT PAYMENT,8890464556111318,16/10/2025,62.37,,-1038156.12
16/10/2025,UPI-BLINKIT-PAYTM-BLINKIT@PTYBL-YESB0PTM UPI-882855672672-BLINKIT PAYMENT,5631509290496287,16/10/2025,742.68,,-1038898.8
16/10/2025,UPI-SAMRIYA KIRANA STORE-VYAPAR.25653524 5847@HDFCBANK-HDFC0MERUPI-383614662686-P AYMENT FROM PHONE,8325866304151248,16/10/2025,2679.91,,-1041578.71
16/10/2025,UPI-IRCTC RAIL APP-IRCTCPGONLINE@AXL-UTI B0AXLUPI-830860036521-PAYMENT FOR 100006,6179381151294707,16/10/2025,268.8,,-1041847.51
16/10/2025,UPI-FLIPKART PAYMENTS-PAYTM-34879789@PTY BL-YESB0PTMUPI-218755274787-PAYMENT FROM PHONE,9143160969142060,16/10/2025,916.66,,-1042764.17
16/10/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S38221@PT Y-YESB0MCHUPI-797656092295-PAYMENT FROM PHONE,4007335842298811,16/10/2025,9258.31,,-1052022.48
16/10/2025,UPI-VIJAY SHREE TRADERS-SURENDRAGOYAL54@ OKSBI-BKID0008860-695100585866-PAYMENT F ROM PHONE,7424184366494592,16/10/2025,17733.5,,-1069755.98
16/10/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S96995@PT Y-YESB0MCHUPI-230228813261-PAYMENT FROM PHONE,8037896676405593,16/10/2025,314.45,,-1070070.43
18/10/2025,UPI-BPCL UFILL 7-PAYTMQR22532547@PAYTM-YE SB0PTMUPI-674504606906-PAYMENT FROM PHON E,4212039653590537,18/10/2025,1508.95,,-1071579.38
18/10/2025,UPI-AIRTEL RECHARGE-AIRTELPREDIRECT2@AXL -UTIB0AXLUPI-617867717077-PAYMENT FROM P HONE,2121864020268280,18/10/2025,765.17,,-1072344.55
18/10/2025,ACH/JIO/RECHARGE/4G PLAN,8983400763537629,18/10/2025,401.54,,-1072746.09
19/10/2025,UPI-APOLLO PHARMACIES LI-SBIPMOPAD.02PYM 619370058760-PAYMENT FROM PHONE,8343861513924295,19/10/2025,1267.78,,-1074013.87
20/10/2025,UPI-BLINKIT-BLINKIT.PAYU@HDFCBANK-HDFC0M ERUPI-766092323833-UPIINTENT,5481048841241731,20/10/2025,714.75,,-1074728.62
20/10/2025,UPI-IRCTC RAIL APP-IRCTCPGONLINE@YBL-YES B0YBLUPI-740069942428-PAYMENT FOR 100006,9981746720911092,20/10/2025,1309.63,,-1076038.25
20/10/2025,UPI-OLA CABS-7081011888@PTYBL YESB0PTMUPI-143232777004-AUTO PAYMENT,5271961503727899,20/10/2025,225.27,,-1076263.52
21/10/2025,UPI-GHANSHYAM GURJAR-GHANSHYAMG826@AXL 8656225-970740712238-PAYMENT FROM PH ONE,7785456872922586,21/10/2025,,3183.98,-1073079.54
21/10/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S11520@PT Y-YESB0MCHUPI-839540678193-PAYMENT FROM PHONE,7355980530692550,21/10/2025,27708.26,,-1100787.8
22/10/2025,UPI-BIGBASKET-9579773363@HDFCBANK HDFC0MERUPI-402560779837-GROCERY ORDER,3896455629691819,22/10/2025,361.92,,-1101149.72
22/10/2025,UPI-ETISHA MITTAL-7492986152-1@AXL-UBIN0 384555-659896724912-PAYMENT FROM PHONE,1840033116408296,22/10/2025,3180.08,,-1104329.8
22/10/2025,UPI-JABIR HUSAIN TAI-7794606792@YBL-SBIN 27902-602829490086-PAYMENT FROM PHONE,3410174392015775,22/10/2025,12633.47,,-1116963.27
22/10/2025,UPI-ETISHA MITTAL-8641794166-2@AXL-UBIN0 185636-959062357787-PAYMENT FROM PHONE,9615322657191630,22/10/2025,29325.52,,-1146288.79
23/10/2025,UPI-LOCAL DHABA-PAYTMQR2290224@PTYS YESB0PTMUPI-412571769482-PAYMENT FROM PHONE,6853752818810469,23/10/2025,525.31,,-1146814.1
23/10/2025,UPI-IRCTC RAIL APP-IRCTCPGONLINE@YBL-YES B0YBLUPI-823406856714-PAYMENT FOR 100006,3006497475361964,23/10/2025,249.15,,-1147063.25
23/10/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S72703@PT Y-YESB0MCHUPI-302904877322-PAYMENT FROM PHONE,3183850647518612,23/10/2025,12271.37,,-1159334.62
23/10/2025,UPI-MAHESH KUMAR MALI-9192859643@YBL-SBI N0030057-928777350192-PAYMENT FROM PHONE,4562426205333881,23/10/2025,36731.31,,-1196065.93
23/10/2025,UPI-RAKESH KUMAR SIOTA-RAKESHSIOTA77-4@O KHDFCBANK-HDFC6253057-395975199268-PAYME NT FROM PHONE,9568503501666141,23/10/2025,1865.83,,-1197931.76
24/10/2025,UPI-CHAAYOS-7727499463@HDFCBANK HDFC0MERUPI-381900167352-PAYMENT FROM PHONE,3722139299305084,24/10/2025,313.77,,-1198245.53
24/10/2025,UPI-RAJ MEDICAL STORES-GPAY-80010713330@ OKBIZAXIS-UTIB0000553-405677276554-PAYME NT FROM PHONE,5039388168384469,24/10/2025,1147.13,,-1199392.66
25/10/2025,UPI-SAYUSH MITTAL-SAYUSHMITTAL58@OKHDFCB ANK-HDFC0005830-344719344201-UPI,2155219794511282,25/10/2025,,24475.56,-1174917.1
25/10/2025,UPI-ZOMATO-PAYZOMATO@HDFCBANK-HDFC0MERUP I-129750337583-PAYMENT FROM PHONE,5337837677333476,25/10/2025,428.45,,-1175345.55
25/10/2025,UPI-IRCTC RAIL APP-IRCTCPGONLINE@YBL-YES B0YBLUPI-786438773238-PAYMENT FOR 100006,4098506711346767,25/10/2025,1634.26,,-1176979.81
25/10/2025,UPI-EKART-EKART2.PAYU@AXISBANK-UTIB00001 00-779734018464-UPIQR,9330755848147131,25/10/2025,1031.42,,-1178011.23
25/10/2025,UPI-DHAKAD ELECTRICALS-MAB.2565390616 86@AXISBANK-UTIB0000100-259784430624-PAY MENT FROM PHONE,5917580038178586,25/10/2025,1441.55,,-1179452.78
25/10/2025,UPI-SHAILENDRA PRAJAPAT-PAYTM.S22705@PT Y-YESB0MCHUPI-926829862456-PAYMENT FROM PHONE,6180857712133585,25/10/2025,40770.47,,-1220223.25
26/10/2025,UPI-BLINKIT-BLINKIT.PAYU@HDFCBANK-HDFC0M ERUPI-487161611474-UPIINTENT,4647907509708074,26/10/2025,719.22,,-1220942.47
27/10/2025,UPI-MAHESH KUMAR MALI-9722146235@YBL-SBI N0030057-309278249557-PAYMENT FROM PHONE,1373266630609622,27/10/2025,,3247.07,-1217695.4
27/10/2025,UPI-VINOD-VINODBAGADA8@AXL-SBIN0030057-7 604806702423-PAYMENT FROM PHONE,3035824706000344,27/10/2025,,26779.58,-1190915.82
27/10/2025,UPI-NETFLIX COM-NETFLIXUPI.PAYU@HDFCBANK -HDFC0MERUPI-281778059275-MONTHLY AUTOPA Y. C,2135196582522527,27/10/2025,779.98,,-1191695.8
28/10/2025,UPI-VINOD-VINODBAGADA1@AXL-SBIN0030057-2 511436679017-PAYMENT FROM PHONE,9397094453241568,28/10/2025,,18688.63,-1173007.17
28/10/2025,UPI-VINOD-VINODBAGADA1@AXL-SBIN0030057-8 421430168243-PAYMENT FROM PHONE,9860625980582001,28/10/2025,,32851.65,-1140155.52
28/10/2025,UPI-VINOD-VINODBAGADA4@AXL-SBIN0030057-8 477848681123-PAYMENT FROM PHONE,7775064551194775,28/10/2025,,36278.21,-1103877.31
28/10/2025,UPI-BLINKIT-PAYTM-BLINKIT@PTYBL-YESB0PTM UPI-161121021824-BLINKIT PAYMENT,3896696602158496,28/10/2025,2407.63,,-1106284.94
28/10/2025,UPI-AIRTEL RECHARGE-AIRTELPREDIRECT3@YBL -YESB0YBLUPI-194886788726-PAYMENT FROM P HONE,1791263938002682,28/10/2025,1799.21,,-1108084.15
28/10/2025,UPI-KALA KUNJ KOTA-VYAPAR.904005505001@H DFCBANK-HDFC0MERUPI-202394459735-PAYMENT FROM PHONE,2918070411070731,28/10/2025,37388.11,,-1145472.26
01/11/2025,NEFT/INFOSYS LIMITED/MONTHLY SALARY,8027808015637258,01/11/2025,,85974,-1059498.26
01/11/2025,UPI-NETFLIX COM-NETFLIXUPI.PAYU@HDFCBANK -HDFC0MERUPI-209912527064-MONTHLY AUTOPA Y. C,5942475718336578,01/11/2025,597.53,,-1060095.79
02/11/2025,UPI-RADESHYAM CHAUDHARY-DIMPALCHOUDHARY 1768@AXL-SBIN0030057-747231113487-PAYMENT T FROM PHONE,5570720478241942,02/11/2025,,37734.51,-1022361.28
03/11/2025,UPI-MR PANKAJ BHAT-8284661041-1@YBL-CBI N5810905-171945953879-PAYMENT FROM PHONE,5184951693460722,03/11/2025,,32191.79,-990169.49
03/11/2025,UPI-SWIGGY-9948978087@HDFCBANK-HDFC0MERUP I-287964517293-SWIGGY FOOD,2308649285862629,03/11/2025,680.12,,-990849.61
03/11/2025,UPI-SWIGGY-9340933280@HDFCBANK-HDFC0MERUP I-960316344123-SWIGGY FOOD,7738272544843522,03/11/2025,444.93,,-991294.54
03/11/2025,UPI-OLA CABS-7452220776@PTYBL YESB0PTMUPI-639921046823-AUTO PAYMENT,3168966723733612,03/11/2025,865.18,,-992159.72
